file_name,score
1437.pkl,2.5541686e-08
1438.pkl,4.9303335e-28
144.pkl,1.5951628e-05
1441.pkl,3.4083565e-12
1442.pkl,0.89275354
1443.pkl,1.6624435e-13
1444.pkl,5.346636e-23
1445.pkl,0.9981919
1450.pkl,1.1017953e-19
1451.pkl,0.99998236
1452.pkl,1.2586077e-17
1453.pkl,0.7531177
1454.pkl,4.6738102e-27
1458.pkl,0.0
146.pkl,4.3831544e-10
1460.pkl,5.250346e-09
1461.pkl,3.811122e-10
1464.pkl,1.0
1465.pkl,1.9574346e-11
1469.pkl,5.557528e-10
147.pkl,9.316251e-07
1470.pkl,0.9999504
1474.pkl,0.99995124
1475.pkl,0.002017943
1476.pkl,0.6882889
1477.pkl,3.0119772e-29
148.pkl,1.856044e-07
1483.pkl,0.051361512
1484.pkl,2.0447797e-15
1485.pkl,0.99994874
1486.pkl,7.674292e-15
1487.pkl,0.994655
1489.pkl,1.3391509e-08
149.pkl,0.0005748059
1490.pkl,0.122226074
1491.pkl,4.61558e-31
1492.pkl,0.00020696284
1493.pkl,5.181023e-26
1494.pkl,2.1967637e-08
1496.pkl,1.8109473e-06
1497.pkl,2.0005216e-17
1498.pkl,9.980309e-10
15.pkl,1.0451688e-05
150.pkl,8.621906e-06
1500.pkl,1.1401016e-06
1501.pkl,0.0
1506.pkl,1.5450161e-25
1507.pkl,9.289279e-06
1510.pkl,8.730644e-16
1511.pkl,0.8503335
1514.pkl,4.022983e-14
1519.pkl,2.4360284e-12
1520.pkl,3.401656e-11
1524.pkl,5.8055035e-26
1525.pkl,8.3677074e-19
1526.pkl,0.9864803
1529.pkl,1.1420083e-06
1530.pkl,2.0409847e-11
1532.pkl,1.3752992e-07
1533.pkl,0.20955259
1535.pkl,0.43416536
1536.pkl,1.0
1539.pkl,0.008223772
1540.pkl,0.0002979934
1541.pkl,1.2070811e-16
1543.pkl,2.7243314e-13
1546.pkl,0.9727058
1547.pkl,1.2076461e-11
1550.pkl,2.878336e-16
1552.pkl,6.6152853e-07
1554.pkl,6.848515e-27
1557.pkl,2.1042189e-11
1558.pkl,0.04952719
1560.pkl,7.604607e-13
1561.pkl,0.001587597
1563.pkl,1.0
1567.pkl,1.750843e-10
1570.pkl,0.0014770657
1571.pkl,5.2532734e-23
1572.pkl,1.9143799e-10
1573.pkl,1.1022979e-11
1575.pkl,1.5418168e-28
1576.pkl,1.0988945e-27
1577.pkl,9.4111224e-33
1579.pkl,8.500737e-06
158.pkl,0.47656783
1581.pkl,0.9479644
1582.pkl,1.0364911e-26
1584.pkl,0.99999976
1586.pkl,0.008871418
1589.pkl,0.00040805986
1590.pkl,2.7947564e-10
1592.pkl,2.7255788e-13
1593.pkl,5.585845e-06
1594.pkl,0.99672097
1595.pkl,0.00017657872
1597.pkl,1.38102e-23
1599.pkl,1.8481954e-27
160.pkl,2.625511e-05
1601.pkl,7.0726216e-13
1602.pkl,0.370785
1604.pkl,9.4751425e-07
1605.pkl,5.681569e-17
1607.pkl,0.99999917
1608.pkl,1.1955185e-25
1609.pkl,1.3184924e-08
161.pkl,8.728678e-07
1610.pkl,0.005044378
1612.pkl,4.548475e-14
1613.pkl,9.961981e-09
1614.pkl,1.0781458e-08
1615.pkl,2.3846993e-09
162.pkl,7.067042e-27
1621.pkl,0.00038964493
1623.pkl,2.2455445e-06
1625.pkl,1.0
1626.pkl,9.59909e-13
1627.pkl,4.7512796e-05
1628.pkl,2.0366128e-12
163.pkl,3.750362e-10
1630.pkl,0.9999982
1635.pkl,1.0
1636.pkl,9.127292e-12
1638.pkl,4.4403495e-17
1643.pkl,3.673635e-07
1645.pkl,4.0881563e-08
1647.pkl,1.0
1648.pkl,1.0
165.pkl,0.28196955
1650.pkl,2.7249783e-07
1651.pkl,4.348588e-10
1653.pkl,4.0271538e-05
1655.pkl,0.9848809
1656.pkl,9.167049e-09
1658.pkl,1.8493502e-14
1659.pkl,1.6555439e-26
1662.pkl,1.45833905e-08
1663.pkl,5.7986084e-15
1665.pkl,0.9999869
1668.pkl,0.000374689
1669.pkl,0.9980288
1672.pkl,1.4012562e-09
1673.pkl,0.99996936
1676.pkl,4.3183038e-10
1677.pkl,5.411082e-24
1678.pkl,5.4305302e-09
1680.pkl,0.9977062
1681.pkl,0.99990237
1683.pkl,1.0795666e-25
1685.pkl,1.0
1686.pkl,5.443234e-09
1687.pkl,1.0
169.pkl,0.36784956
1690.pkl,1.0
1692.pkl,0.0052067195
1695.pkl,2.0513796e-13
1696.pkl,0.9701385
1699.pkl,2.5348606e-13
170.pkl,6.49287e-15
1701.pkl,5.2871247e-17
1702.pkl,3.6741204e-18
1703.pkl,2.9281404e-15
1704.pkl,1.6907129e-15
1705.pkl,6.120344e-31
1706.pkl,8.166278e-16
1708.pkl,1.1007273e-28
1709.pkl,0.9929635
1712.pkl,6.5066247e-06
1713.pkl,0.016214643
1714.pkl,3.3836056e-09
1716.pkl,1.0665498e-25
1717.pkl,0.99999917
1720.pkl,1.6074904e-15
1723.pkl,8.241115e-13
1726.pkl,0.003041915
1728.pkl,4.3592254e-29
1729.pkl,0.99445623
1732.pkl,1.0
1733.pkl,1.0
1735.pkl,0.2464485
1736.pkl,3.2609074e-14
1739.pkl,1.4726812e-23
1742.pkl,0.008358888
1746.pkl,5.5445604e-09
1747.pkl,1.3517486e-08
175.pkl,0.009492073
1751.pkl,2.8071105e-27
1753.pkl,0.9935401
1755.pkl,3.815972e-11
1756.pkl,0.99999917
1757.pkl,1.4747654e-10
1758.pkl,1.0981066e-12
1759.pkl,0.9740306
1760.pkl,0.9997111
1761.pkl,5.092564e-29
1762.pkl,0.6821172
1763.pkl,4.8600716e-18
1764.pkl,2.8645612e-05
1765.pkl,1.1870398e-12
1766.pkl,1.6470924e-16
1768.pkl,5.1996134e-19
1769.pkl,1.3010443e-32
177.pkl,0.0
178.pkl,3.642776e-18
1781.pkl,0.99962795
1783.pkl,2.7683754e-12
1784.pkl,0.5919208
1785.pkl,2.550928e-14
1786.pkl,3.8204053e-08
1787.pkl,0.99999964
1791.pkl,1.5331074e-13
1792.pkl,0.99748164
1795.pkl,6.247033e-13
1796.pkl,1.177286e-15
1797.pkl,0.9756327
1799.pkl,0.9999721
18.pkl,3.045425e-10
180.pkl,5.4153924e-11
1800.pkl,0.121889174
1804.pkl,1.0
1805.pkl,1.0100867e-12
1806.pkl,0.9527228
1807.pkl,1.3986187e-08
1808.pkl,0.9999963
1810.pkl,0.26100722
1812.pkl,5.069299e-24
1813.pkl,9.8136676e-21
1815.pkl,5.3068677e-24
1818.pkl,0.9674596
182.pkl,2.6512233e-23
1820.pkl,5.0948357e-11
1821.pkl,2.5848198e-05
1822.pkl,1.687682e-14
1823.pkl,0.008104782
1825.pkl,1.23026505e-30
1827.pkl,0.0028487255
1828.pkl,3.7792644e-10
1830.pkl,0.9999999
1831.pkl,0.9999715
1832.pkl,4.251257e-25
1834.pkl,5.1894444e-09
1836.pkl,0.99999833
1837.pkl,8.257519e-06
1840.pkl,1.6571471e-07
1842.pkl,2.673345e-10
1847.pkl,0.0007903821
1848.pkl,0.011238926
1851.pkl,1.0
1853.pkl,2.7050326e-10
1858.pkl,2.307719e-08
1859.pkl,8.639895e-24
1862.pkl,2.8259624e-11
1863.pkl,0.99969685
1864.pkl,1.0
1866.pkl,5.3829347e-14
1867.pkl,1.5288017e-15
1869.pkl,3.5816534e-32
187.pkl,4.4665504e-15
1871.pkl,7.098154e-08
1872.pkl,6.6503795e-12
1876.pkl,1.1869973e-26
1877.pkl,0.00025570492
1879.pkl,4.718005e-11
188.pkl,6.097254e-30
1880.pkl,1.3626526e-22
1881.pkl,8.173057e-27
1882.pkl,1.1615687e-10
1883.pkl,6.630413e-10
1886.pkl,2.6718525e-09
1888.pkl,0.01726617
1889.pkl,2.4375167e-15
1890.pkl,6.222607e-13
1892.pkl,5.007362e-10
1893.pkl,1.0
1895.pkl,1.0
1897.pkl,5.550644e-28
1898.pkl,1.3657953e-23
1899.pkl,1.3131679e-10
19.pkl,8.79919e-30
190.pkl,8.610894e-27
1904.pkl,0.00010068232
1905.pkl,4.7423355e-23
1909.pkl,8.047906e-05
1910.pkl,0.9997054
1912.pkl,9.91503e-08
1914.pkl,1.2700098e-16
1915.pkl,2.970748e-15
1916.pkl,0.99999857
1917.pkl,5.430643e-17
1918.pkl,0.1682468
1919.pkl,1.9826131e-19
1923.pkl,0.64716166
1924.pkl,5.7651905e-16
1926.pkl,0.9999999
1929.pkl,1.04660884e-07
1930.pkl,0.19862974
1932.pkl,0.07194402
1934.pkl,3.9446712e-27
1935.pkl,0.999866
1937.pkl,1.0139708e-15
1938.pkl,0.0005069376
1939.pkl,0.99830925
194.pkl,3.1066284e-05
1941.pkl,1.0214886e-08
1942.pkl,2.4472213e-18
1945.pkl,0.9999963
1947.pkl,2.9125093e-16
1948.pkl,4.761738e-28
195.pkl,6.17616e-17
1951.pkl,0.01569858
1957.pkl,9.511556e-20
1962.pkl,2.3817355e-28
1963.pkl,1.0
1969.pkl,6.299282e-10
197.pkl,0.67644674
1972.pkl,0.00969775
1973.pkl,0.005313362
1974.pkl,0.0006575888
1975.pkl,0.9957288
1976.pkl,0.013531188
1978.pkl,1.0
1980.pkl,1.3195764e-06
1981.pkl,5.352561e-28
1982.pkl,0.99840087
1985.pkl,1.3734252e-09
1989.pkl,4.854945e-07
199.pkl,1.3688188e-14
1990.pkl,1.8736677e-10
1991.pkl,0.9999999
1992.pkl,1.7642703e-12
1994.pkl,5.570061e-25
1995.pkl,1.1913298e-18
1997.pkl,0.8288566
1999.pkl,5.4555345e-05
2.pkl,0.99998486
200.pkl,1.9874864e-11
2000.pkl,1.0
2003.pkl,3.49593e-06
2005.pkl,8.5540094e-08
2006.pkl,7.920094e-18
2009.pkl,3.807978e-09
201.pkl,2.1272174e-14
2012.pkl,1.8326861e-09
2014.pkl,1.698859e-15
2015.pkl,1.0
2019.pkl,2.9454025e-16
2020.pkl,8.3765565e-26
2022.pkl,1.3730207e-29
2023.pkl,5.602626e-24
2024.pkl,1.0
2025.pkl,1.0
2027.pkl,0.92777
2031.pkl,0.22745492
2032.pkl,2.3106103e-25
2034.pkl,0.0002750506
2036.pkl,3.880786e-29
2038.pkl,6.582667e-14
204.pkl,5.644369e-06
2042.pkl,0.0
2043.pkl,0.97028345
2045.pkl,4.023446e-24
2046.pkl,1.1032642e-32
2047.pkl,0.9408872
205.pkl,0.6256591
2057.pkl,1.0
2058.pkl,2.6462527e-07
206.pkl,8.917864e-16
2060.pkl,7.338651e-14
2062.pkl,1.3271586e-09
2063.pkl,4.1849317e-18
2064.pkl,0.99999976
2065.pkl,7.926503e-06
2066.pkl,1.0984896e-24
2068.pkl,0.07402568
207.pkl,1.389299e-13
2070.pkl,0.5300281
2071.pkl,2.3597034e-11
2074.pkl,1.0338841e-20
2075.pkl,2.3657884e-10
2079.pkl,0.09116494
2080.pkl,2.9547175e-18
2081.pkl,0.000116022085
2084.pkl,0.9999995
2086.pkl,1.2193904e-26
2089.pkl,3.9251796e-12
2090.pkl,4.614332e-30
2091.pkl,4.514135e-15
2093.pkl,0.017030997
2095.pkl,2.8633716e-08
2097.pkl,5.583615e-09
2099.pkl,4.117738e-07
210.pkl,1.1106944e-09
2103.pkl,1.0640033e-11
2106.pkl,3.8944283e-22
2107.pkl,9.0978985e-20
2109.pkl,5.396778e-12
2110.pkl,3.654709e-08
2111.pkl,3.3449652e-08
2112.pkl,2.9286114e-06
2113.pkl,2.3499234e-09
2114.pkl,1.1354328e-23
2115.pkl,0.9683235
2116.pkl,1.0
2118.pkl,6.820724e-34
2120.pkl,0.9999981
2121.pkl,0.0005946253
2123.pkl,3.037835e-30
2125.pkl,0.589954
2126.pkl,0.99638546
2127.pkl,1.0088829e-09
2128.pkl,0.054279134
2129.pkl,0.993258
213.pkl,2.7683026e-11
2131.pkl,1.0
2132.pkl,4.6212575e-29
2133.pkl,1.0
2134.pkl,0.9972445
2137.pkl,2.3877425e-18
2139.pkl,0.88679415
214.pkl,0.9937384
2140.pkl,3.704283e-31
2142.pkl,1.178406e-28
2143.pkl,2.4190752e-10
2146.pkl,2.918205e-15
2149.pkl,0.9988372
215.pkl,3.1470656e-06
2150.pkl,0.0018290596
2151.pkl,0.99999964
2152.pkl,1.0
2153.pkl,3.5663927e-08
2154.pkl,0.0058221784
2155.pkl,4.5385234e-19
2158.pkl,0.99999905
216.pkl,3.838803e-05
2160.pkl,2.491789e-32
2161.pkl,1.0
2163.pkl,1.0
2164.pkl,9.284706e-19
2165.pkl,0.99961925
2166.pkl,0.9999629
2167.pkl,1.4051691e-09
2168.pkl,0.9999485
2169.pkl,1.0
217.pkl,2.7340829e-27
2170.pkl,4.8919055e-22
2171.pkl,0.72878385
2176.pkl,0.9959312
2177.pkl,0.0024331235
2179.pkl,1.2474873e-28
218.pkl,5.4511933e-16
2180.pkl,1.0
2181.pkl,4.9946196e-13
2184.pkl,1.667034e-14
2187.pkl,0.00010256964
2188.pkl,0.0003807353
2189.pkl,0.0913121
219.pkl,4.4657905e-27
2190.pkl,5.108714e-10
2191.pkl,0.003316025
2195.pkl,3.773083e-11
2199.pkl,1.466862e-11
220.pkl,7.2962754e-11
2200.pkl,2.283102e-22
2203.pkl,3.5610486e-09
2204.pkl,5.694532e-10
2205.pkl,3.0286935e-30
2206.pkl,2.6252737e-06
2207.pkl,4.3259264e-15
2209.pkl,1.7544305e-13
221.pkl,0.014735431
2213.pkl,1.6240079e-31
2214.pkl,0.99616516
2215.pkl,0.9999851
2216.pkl,1.3257392e-24
2217.pkl,2.0824623e-07
2218.pkl,6.2375236e-08
2219.pkl,0.9999651
2220.pkl,0.9999914
2221.pkl,1.4885168e-05
2222.pkl,1.0
2224.pkl,0.9809714
2225.pkl,0.9922118
2229.pkl,3.201584e-07
223.pkl,8.7173085e-10
2230.pkl,6.107855e-08
2232.pkl,0.50762653
2233.pkl,1.0
2235.pkl,4.642826e-13
2238.pkl,7.3630405e-27
2240.pkl,0.11526479
2241.pkl,5.9156617e-05
2242.pkl,1.09130725e-10
2245.pkl,1.289384e-17
2246.pkl,0.9999896
2247.pkl,4.2611084e-08
2248.pkl,1.2619277e-09
2250.pkl,0.9995233
2252.pkl,3.0455005e-10
2253.pkl,0.02981243
2254.pkl,0.0004041325
2257.pkl,0.9999999
2260.pkl,0.746685
2261.pkl,7.760151e-26
2262.pkl,2.620071e-34
2263.pkl,3.5634086e-05
2268.pkl,0.0014821945
227.pkl,5.370268e-11
2270.pkl,1.9364978e-11
2271.pkl,4.6261538e-17
2275.pkl,0.95035964
2277.pkl,0.6147027
2278.pkl,5.1037816e-05
2279.pkl,0.9999999
2284.pkl,0.038566314
2285.pkl,1.1972057e-06
2286.pkl,2.13411e-21
2287.pkl,0.9963224
2289.pkl,1.0
229.pkl,8.199376e-21
2291.pkl,0.9999999
2292.pkl,7.629117e-09
2297.pkl,1.0
2298.pkl,3.2116774e-16
23.pkl,7.165271e-30
230.pkl,0.99999666
2302.pkl,1.2408504e-12
2303.pkl,4.8322388e-11
2304.pkl,0.0012501564
2305.pkl,0.657179
2306.pkl,0.27800897
2307.pkl,3.8797643e-14
231.pkl,0.9909258
2312.pkl,1.7937111e-13
2313.pkl,7.4595663e-25
2314.pkl,1.0
2316.pkl,1.0
2319.pkl,4.362881e-12
2320.pkl,0.99996626
2324.pkl,2.8159779e-21
2325.pkl,1.3230319e-12
2327.pkl,0.70897907
2329.pkl,0.9956565
233.pkl,4.297337e-24
2331.pkl,1.3891134e-32
2333.pkl,1.2377856e-18
2334.pkl,3.8883372e-17
2336.pkl,1.0
2338.pkl,1.036531e-05
2341.pkl,0.9507349
2342.pkl,0.80312693
2343.pkl,7.9979256e-14
2346.pkl,5.035381e-23
2347.pkl,1.310018e-18
2348.pkl,0.16705768
2349.pkl,3.0688589e-18
2351.pkl,0.9999999
2352.pkl,2.2425533e-05
2353.pkl,3.4474823e-15
2354.pkl,5.470731e-17
2355.pkl,3.0244485e-09
2356.pkl,6.650641e-17
2357.pkl,3.1223044e-14
2360.pkl,0.9998436
2362.pkl,3.6094643e-27
2364.pkl,0.960326
237.pkl,0.9973239
2370.pkl,1.2076923e-07
2372.pkl,1.8087832e-13
2374.pkl,1.0
2375.pkl,2.942672e-17
2377.pkl,1.0
2378.pkl,1.4953587e-16
2379.pkl,5.91987e-19
238.pkl,1.2926877e-07
2380.pkl,7.444141e-15
2381.pkl,3.592303e-11
2386.pkl,2.7546803e-31
2388.pkl,0.9120415
2390.pkl,0.99999917
2391.pkl,2.9290803e-14
2392.pkl,0.99932003
2393.pkl,4.8833865e-10
2394.pkl,9.3088276e-18
2396.pkl,3.0980851e-09
2398.pkl,0.0035212778
2399.pkl,4.1612527e-10
24.pkl,0.99612
2400.pkl,6.453588e-36
2401.pkl,1.733931e-32
2402.pkl,4.5930642e-07
2403.pkl,2.1221976e-24
2404.pkl,1.9337394e-20
2406.pkl,1.0
2408.pkl,1.7484493e-26
2409.pkl,7.5275506e-23
2410.pkl,3.834619e-12
2414.pkl,1.1461287e-09
2416.pkl,5.289688e-06
2417.pkl,0.99950063
2418.pkl,5.4381474e-17
2419.pkl,2.393304e-19
242.pkl,7.10845e-12
2420.pkl,0.99973816
2424.pkl,4.9670805e-31
2425.pkl,0.018195296
2428.pkl,2.586315e-10
2430.pkl,2.8096292e-26
2431.pkl,8.17216e-18
2434.pkl,0.0
2435.pkl,5.161627e-20
2436.pkl,0.025232349
2437.pkl,5.7634486e-10
2439.pkl,2.9391385e-13
244.pkl,8.932948e-12
2441.pkl,3.1583157e-24
2442.pkl,3.652944e-09
2443.pkl,0.99999094
2444.pkl,1.1000708e-16
2447.pkl,1.759772e-10
2451.pkl,0.9999913
2452.pkl,0.0010009329
2453.pkl,2.0286195e-07
2454.pkl,2.177886e-15
2455.pkl,2.4731672e-09
2457.pkl,0.99998903
2460.pkl,1.1408625e-26
2462.pkl,1.3127329e-09
2463.pkl,0.50543475
2464.pkl,0.0968575
2469.pkl,8.359721e-29
2471.pkl,2.4600294e-11
2472.pkl,1.8288212e-16
2474.pkl,1.0
2476.pkl,0.9996761
2477.pkl,2.9917226e-20
248.pkl,7.121024e-10
2481.pkl,0.9996438
2484.pkl,0.9995828
2488.pkl,0.0031032618
2489.pkl,0.99988043
2491.pkl,3.5453487e-11
2493.pkl,0.99974984
2494.pkl,0.09554609
2499.pkl,0.007445458
25.pkl,2.6740542e-17
2502.pkl,9.221026e-09
2503.pkl,0.012774501
2507.pkl,3.4113534e-09
2508.pkl,1.0
2509.pkl,7.042807e-16
251.pkl,5.8090596e-22
2511.pkl,1.0725551e-26
2512.pkl,0.00010911083
2513.pkl,1.4390204e-18
2516.pkl,9.618173e-27
2517.pkl,3.2053844e-17
2518.pkl,0.20939995
2519.pkl,5.431161e-17
252.pkl,2.0444134e-11
2520.pkl,9.0441715e-10
2521.pkl,0.9025445
2522.pkl,5.1996437e-30
2523.pkl,1.7105226e-14
2525.pkl,5.900215e-07
2529.pkl,1.1336819e-27
2531.pkl,0.9994098
2532.pkl,1.0526685e-06
2534.pkl,0.9923603
2536.pkl,3.4665743e-17
2537.pkl,1.5012751e-15
2538.pkl,8.437763e-15
2540.pkl,0.0003832136
2541.pkl,0.99991465
2546.pkl,9.914007e-05
2548.pkl,5.618433e-27
2549.pkl,1.58388e-14
255.pkl,9.936767e-15
2551.pkl,0.99998736
2553.pkl,0.9919429
2554.pkl,0.9999951
2560.pkl,8.8116414e-10
2561.pkl,4.3043603e-31
2565.pkl,1.3879688e-25
2566.pkl,0.8754062
2567.pkl,1.1085012e-29
2568.pkl,1.5360998e-08
257.pkl,7.85706e-12
2570.pkl,3.0494904e-16
2571.pkl,1.6182266e-15
2573.pkl,1.6135219e-13
2575.pkl,0.0026024834
2577.pkl,0.0015617559
2578.pkl,2.2910134e-16
258.pkl,0.5825177
2582.pkl,4.484977e-13
2583.pkl,0.00042814843
2584.pkl,0.95813525
2585.pkl,0.00096183585
2586.pkl,0.99921036
2590.pkl,0.9983462
2591.pkl,3.117856e-06
2593.pkl,0.99892944
2594.pkl,1.0
2595.pkl,1.0
2597.pkl,8.140933e-15
2598.pkl,0.8088083
2599.pkl,1.3653753e-20
26.pkl,0.00047765076
260.pkl,3.357921e-24
2600.pkl,3.2515621e-09
2601.pkl,0.2887345
2602.pkl,0.96469325
2604.pkl,7.320536e-17
2605.pkl,0.999998
2606.pkl,2.9769776e-29
2607.pkl,2.9054877e-29
2608.pkl,8.354693e-08
2609.pkl,3.677982e-07
2610.pkl,5.2597293e-12
2611.pkl,0.99999976
2615.pkl,1.1410741e-10
2616.pkl,0.77847624
2617.pkl,0.9169447
2619.pkl,1.0
2620.pkl,3.2845573e-30
2624.pkl,4.8450554e-27
2626.pkl,2.7652957e-29
2627.pkl,4.3278784e-13
2628.pkl,3.5690918e-17
2629.pkl,1.0
263.pkl,1.08050596e-10
2630.pkl,4.309574e-21
2631.pkl,2.731108e-15
2633.pkl,3.2034757e-18
2635.pkl,1.3606535e-21
2636.pkl,2.7230538e-09
2637.pkl,3.3734078e-11
264.pkl,2.9827166e-05
2641.pkl,0.99912006
2642.pkl,3.0827136e-06
2643.pkl,3.223226e-24
2645.pkl,1.1634465e-06
2646.pkl,4.2679955e-13
2649.pkl,8.7007316e-21
2650.pkl,4.639909e-11
2651.pkl,0.0019264257
2653.pkl,0.99999213
2656.pkl,0.999995
2659.pkl,2.1824755e-16
266.pkl,3.7317962e-17
2662.pkl,0.09116266
2663.pkl,0.9960304
2665.pkl,0.0048891925
2668.pkl,3.49677e-13
2669.pkl,2.9563882e-09
2670.pkl,1.0
2672.pkl,3.8653976e-18
2673.pkl,5.9132656e-16
2676.pkl,3.2031615e-16
2680.pkl,0.0007847579
2681.pkl,0.0012304831
2682.pkl,3.4777363e-34
2685.pkl,0.9995608
2687.pkl,4.129184e-06
2688.pkl,0.9999907
2689.pkl,0.99999905
269.pkl,9.273343e-08
2690.pkl,1.0679981e-27
2691.pkl,7.903808e-30
2692.pkl,0.99999976
2695.pkl,0.999941
2697.pkl,1.0
2698.pkl,2.207774e-22
2699.pkl,2.7122683e-08
27.pkl,3.6316398e-15
2701.pkl,9.78532e-16
2702.pkl,3.7617572e-06
2703.pkl,0.9999999
2706.pkl,9.64548e-33
2707.pkl,1.1072133e-06
2708.pkl,0.99997187
2709.pkl,0.04515546
2710.pkl,0.009211981
2711.pkl,5.4912963e-09
2712.pkl,0.9999896
2713.pkl,3.3584812e-11
2715.pkl,4.9633314e-12
2717.pkl,2.0155473e-09
2721.pkl,1.4982897e-10
2723.pkl,0.015444045
2728.pkl,0.9999999
2729.pkl,0.033341832
2730.pkl,8.744096e-34
2731.pkl,1.00401224e-25
2732.pkl,0.02798485
2733.pkl,1.0
2734.pkl,1.0
2739.pkl,1.0
2741.pkl,2.4979326e-07
2744.pkl,8.888362e-21
2745.pkl,4.0634546e-25
2746.pkl,0.0
2747.pkl,1.2404148e-05
2750.pkl,2.9108632e-10
2751.pkl,1.0
2754.pkl,0.8719127
2755.pkl,0.986542
2756.pkl,9.365361e-24
2757.pkl,5.6479802e-08
276.pkl,7.1831295e-26
2761.pkl,1.2399678e-05
2763.pkl,5.2272006e-14
2764.pkl,2.7528364e-20
2765.pkl,3.3392312e-25
2766.pkl,1.1948084e-08
2767.pkl,0.03078863
2768.pkl,0.35897776
2771.pkl,0.0032301317
2773.pkl,0.99883634
2774.pkl,1.6683571e-14
2777.pkl,7.861467e-12
2781.pkl,4.8133445e-11
2782.pkl,0.35865232
2784.pkl,2.6835655e-06
2785.pkl,5.0350056e-27
2786.pkl,2.5580483e-20
2788.pkl,0.99610656
279.pkl,2.0086419e-14
2794.pkl,5.5334507e-15
2795.pkl,3.708449e-26
2796.pkl,1.0
2797.pkl,4.677885e-16
28.pkl,2.335125e-28
2802.pkl,4.6880478e-17
2803.pkl,1.1047367e-06
2806.pkl,0.020163551
2807.pkl,2.867159e-06
2808.pkl,0.97127694
2809.pkl,0.0001845414
281.pkl,0.98651195
2812.pkl,2.4413508e-15
2813.pkl,0.9997639
2814.pkl,0.99952483
2816.pkl,0.9999988
2817.pkl,0.9969441
2818.pkl,1.0
2820.pkl,2.33214e-23
2822.pkl,1.9571958e-07
2823.pkl,0.99801886
2825.pkl,2.9405753e-12
2826.pkl,6.602252e-08
2828.pkl,1.0
2829.pkl,9.8807916e-29
2831.pkl,1.3688434e-06
2833.pkl,1.7977656e-14
2834.pkl,0.018567884
2837.pkl,0.009378643
2838.pkl,1.6659223e-13
284.pkl,2.1227375e-07
2840.pkl,2.3352602e-08
2843.pkl,0.9999999
2844.pkl,5.696947e-35
2845.pkl,6.398551e-11
2846.pkl,0.003107816
285.pkl,3.0136807e-20
2852.pkl,2.6760002e-08
2853.pkl,0.99978083
2855.pkl,0.0007027441
2856.pkl,1.0091673e-21
2857.pkl,3.3885032e-19
2859.pkl,1.0417357e-05
286.pkl,8.3373415e-08
2861.pkl,0.9999999
2864.pkl,4.6663387e-30
2867.pkl,1.0353576e-06
2868.pkl,3.8045347e-10
2869.pkl,1.5116442e-05
2871.pkl,1.3262658e-12
2872.pkl,0.999146
2875.pkl,2.1192817e-12
2877.pkl,0.000113082024
2878.pkl,1.5971902e-16
2879.pkl,0.00013202915
288.pkl,4.879527e-12
2880.pkl,1.0
2881.pkl,6.972878e-15
2884.pkl,9.918328e-05
2886.pkl,2.8835864e-14
2888.pkl,3.287361e-10
2889.pkl,5.538377e-13
289.pkl,5.5834156e-05
2890.pkl,3.504175e-24
2891.pkl,7.4301294e-29
2892.pkl,0.002551813
2893.pkl,0.0
2895.pkl,4.1684168e-37
2896.pkl,0.99894077
2898.pkl,0.5370202
29.pkl,8.327803e-07
290.pkl,0.9999926
2902.pkl,0.4426594
2903.pkl,0.052209735
2904.pkl,0.9178385
2905.pkl,7.6261695e-30
2906.pkl,1.0892187e-15
2908.pkl,2.0910738e-13
2909.pkl,6.567702e-30
291.pkl,0.17101206
2912.pkl,6.678495e-05
2917.pkl,2.2200097e-31
2924.pkl,4.3785084e-10
2925.pkl,3.1478571e-13
2926.pkl,3.7987153e-05
2929.pkl,0.017857894
2931.pkl,1.7694561e-09
2932.pkl,0.3807915
2933.pkl,1.7111115e-16
2934.pkl,3.8161014e-23
2936.pkl,0.0036407367
2937.pkl,2.4690163e-23
2939.pkl,1.3510442e-09
294.pkl,3.713281e-31
2941.pkl,2.504981e-12
2945.pkl,2.559628e-10
2946.pkl,1.6481252e-36
2947.pkl,1.8106489e-11
2949.pkl,1.4806527e-22
2950.pkl,0.20322615
2952.pkl,2.9197165e-07
2953.pkl,5.5919672e-14
296.pkl,2.1882577e-19
2962.pkl,4.981106e-11
2963.pkl,0.99855775
2964.pkl,4.5797643e-13
2967.pkl,6.992533e-12
297.pkl,1.9691831e-06
2972.pkl,5.3777762e-06
2975.pkl,6.412225e-07
2976.pkl,1.4931771e-29
2980.pkl,0.0018889066
2981.pkl,4.9911947e-08
2982.pkl,5.4392714e-12
2984.pkl,4.441731e-28
2985.pkl,2.000073e-23
2988.pkl,0.0039136764
2989.pkl,1.0
299.pkl,0.98104787
2991.pkl,1.663427e-09
2993.pkl,1.4065888e-15
2994.pkl,0.6373244
2995.pkl,0.99851114
2999.pkl,0.9867595
3.pkl,0.0003671994
30.pkl,1.0
300.pkl,0.122528374
3000.pkl,3.3909886e-10
3001.pkl,1.0
3006.pkl,6.916599e-14
3008.pkl,1.4236861e-21
3009.pkl,7.843389e-08
3010.pkl,7.2340624e-17
3011.pkl,0.46347457
3012.pkl,1.1765403e-06
3013.pkl,6.8588393e-09
3015.pkl,1.20548e-12
3016.pkl,3.3486775e-21
3017.pkl,7.4749516e-13
3018.pkl,0.05436277
3024.pkl,3.457645e-14
